Invoice Date,Invoice ID,Invoice Gas Station Location,Gross Purchase Cost,Amount Purchased,Fuel Type
7/9/2018,11689,4,13248.935,12496.4,D
7/10/2018,11690,1,30275.70918,28518.96,G
7/10/2018,11691,1,12113.312,11425.28,D
7/11/2018,11692,1,9467.31041,8929.568,D
7/11/2018,11693,1,18930.83541,18647.728,G
7/11/2018,11694,2,11360.01541,10714.768,D
7/12/2018,11695,1,4016.32001,3956.256,G
7/12/2018,11696,4,9463.525,9322,G
7/12/2018,11697,4,14384.558,13567.52,D
7/13/2018,11698,1,13252.72041,12499.968,D
7/13/2018,11699,1,5681.90041,5596.928,G
7/13/2018,11700,1,32179.77041,30312.528,G
7/13/2018,11701,2,8706.443,8576.24,G
7/13/2018,11702,2,7953.14641,7501.408,D
7/13/2018,11703,2,13252.72041,12499.968,D
7/13/2018,11704,2,10599.148,10440.64,G
7/13/2018,11705,5,11371.37164,11201.312,G
7/13/2018,11706,5,9122.8381,8604.672,D
7/16/2018,11707,1,13248.935,12496.4,D
7/16/2018,11708,1,16277.263,15738,G
7/17/2018,11709,1,32183.55582,30316.08,G
7/17/2018,11710,1,7945.57559,7494.272,D
7/17/2018,11711,1,8706.443,8211.92,D
7/17/2018,11712,2,11360.01541,10714.768,D
7/17/2018,11713,2,11356.23,10711.2,D
7/17/2018,11714,3,12117.09741,11935.888,G
7/17/2018,11715,3,12192.80561,11500.256,D
7/18/2018,11716,1,7567.03459,7453.872,G
7/18/2018,11717,4,13245.14959,12492.832,D
7/18/2018,11718,4,12109.52659,11928.432,G
7/18/2018,11719,7,2460.5165,2423.728,G
7/19/2018,11720,1,9081.19859,8565.712,D
7/19/2018,11721,2,9471.09582,9329.456,G
7/19/2018,11722,2,13256.50582,13058.256,G
7/20/2018,11723,1,13063.44991,12868.096,G
7/20/2018,,11,,,
7/20/2018,11724,1,6446.55323,6080.384,D
7/20/2018,11725,1,3789.19541,3573.968,D
7/20/2018,11726,1,32198.69746,30330.352,G
7/20/2018,11727,2,17030.55959,15753.696,D
7/20/2018,11728,5,7646.5282,7212.208,D
7/20/2018,11729,5,13260.29123,13061.984,G
7/23/2018,11730,1,10977.689,10813.52,G
7/23/2018,11731,1,10981.47441,10357.728,D
7/23/2018,11732,4,11367.58623,10721.904,D
7/23/2018,11733,4,10220.607,10067.76,G
7/24/2018,11734,1,31422.68841,29599.376,G
7/24/2018,11735,1,11367.58623,10721.904,D
7/24/2018,11736,1,7582.17623,7151.504,D
7/24/2018,11737,2,11356.23,11186.4,G
7/24/2018,11738,2,11413.01115,10764.768,D
7/24/2018,11739,2,5715.9691,5391.312,D
7/25/2018,11740,1,17416.67141,17156.208,G
7/25/2018,11741,2,7570.82,7457.6,G
7/26/2018,11742,1,17416.67141,16839.664,G
7/27/2018,11743,1,787.36528,742.64,D
7/27/2018,11744,1,16527.10006,15288,D
7/27/2018,11745,1,9467.31041,9325.728,G
7/27/2018,11746,1,32194.91205,30326.8,G
7/27/2018,11747,2,16731.5122,15477.072,D
7/27/2018,11748,4,12113.312,11932.16,G
7/27/2018,11749,4,15141.64,14281.6,D
7/27/2018,11750,5,11299.44885,11130.48,G
7/27/2018,11751,5,7646.5282,7212.208,D
7/30/2018,11752,1,16988.92008,15715.184,D
7/30/2018,11753,1,14040.08569,13830.112,G
7/30/2018,11754,6,10599.148,10440.64,G
7/30/2018,11755,6,7555.67836,7442.688,G
7/30/2018,11756,8,9508.94992,8968.848,D
7/30/2018,11757,8,9463.525,9322,G
7/31/2018,11758,1,30287.06541,28529.648,G
7/31/2018,11759,2,11382.72787,11212.512,G
8/1/2018,11760,1,9141.76515,8622.528,D
8/1/2018,11761,1,7574.60541,7144.368,D
8/1/2018,11762,2,7627.60115,7194.368,D
8/1/2018,11763,2,15141.64,14281.6,D
8/1/2018,11764,2,15141.64,14915.2,G
8/1/2018,11765,4,9463.525,9322,G
8/1/2018,11766,4,15141.64,14281.6,D
8/2/2018,11767,1,12491.853,12305.04,G
8/3/2018,11768,1,5685.68582,5600.656,G
8/3/2018,11769,1,32183.55582,30316.08,G
8/3/2018,11770,1,11613.63788,10953.984,D
8/3/2018,11771,2,11352.44459,10707.632,D
8/3/2018,11772,5,11360.01541,11190.128,G
8/3/2018,11773,5,5738.68156,5412.736,D
8/6/2018,11774,1,12484.28218,12297.6,G
8/6/2018,11775,1,13313.28697,12557.104,D
8/6/2018,11776,4,15141.64,14281.6,D
8/6/2018,11777,4,9463.525,9322,G
8/6/2018,11778,7,2305.31469,2270.832,G
8/7/2018,11779,1,30283.28,28526.08,G
8/7/2018,11780,2,13260.29123,13061.984,G
8/7/2018,11781,2,11367.58623,10721.904,D
8/7/2018,11782,2,11367.58623,10721.904,D
8/7/2018,11783,2,15077.28803,14851.808,G
8/8/2018,11784,1,11356.23,10711.2,D
8/8/2018,11785,1,9842.066,9694.88,G
8/8/2018,11786,3,7627.60115,7194.368,D
8/8/2018,11787,3,7722.2364,7606.752,G
8/8/2018,11788,5,8384.68315,8259.312,G
8/10/2018,11789,1,25358.46159,24518.336,G
8/10/2018,11790,1,7112.78539,7006.416,G
8/10/2018,11791,1,7680.59689,7565.728,G
8/10/2018,11792,1,9084.984,8568.96,D
8/10/2018,11793,1,5678.115,5593.2,G
8/10/2018,11794,1,11738.55641,11071.808,D
8/10/2018,11795,2,13362.4973,12603.52,D
8/10/2018,11796,4,9849.63682,9290.176,D
8/10/2018,11797,4,9463.525,9322,G
8/13/2018,11798,1,11356.23,10711.2,D
8/13/2018,11799,1,11356.23,11186.4,G
8/14/2018,11800,1,30283.28,28526.08,G
8/14/2018,11801,2,14006.017,13796.56,G
8/14/2018,11802,2,10356.88176,10202,G
8/15/2018,11803,1,9614.9414,9471.152,G
8/15/2018,11804,1,14384.558,13567.52,D
8/15/2018,11805,2,12586.48825,11871.584,D
8/15/2018,11806,2,11367.58623,10721.904,D
8/15/2018,11807,4,11363.80082,10718.336,D
8/15/2018,11808,5,12491.853,12305.04,G
8/16/2018,11809,1,9421.88549,8886.72,D
8/16/2018,11810,4,9463.525,9322,G
8/16/2018,11811,5,11378.94246,10732.624,D
8/17/2018,11812,1,32183.55582,30316.08,G
8/17/2018,11813,1,9084.984,8568.96,D
8/17/2018,11814,1,9459.73959,9318.272,G
8/20/2018,11815,1,7192.279,7084.72,G
8/20/2018,11816,1,11356.23,10711.2,D
8/20/2018,11817,2,17038.13041,15760.704,D
8/20/2018,11818,4,11356.23,11186.4,G
8/20/2018,11819,4,11371.37164,10725.472,D
8/21/2018,11820,1,30275.70918,28518.96,G
8/21/2018,11821,2,15137.85459,14911.472,G
8/21/2018,11822,2,14002.23159,13792.832,G
8/22/2018,11823,1,9887.49092,9325.888,D
8/22/2018,11824,5,9592.22894,9448.784,G
8/23/2018,11825,1,9474.88123,8936.704,D
8/23/2018,11826,1,9478.66664,9336.912,G
8/23/2018,11827,2,11356.23,10711.2,D
8/23/2018,11828,2,11356.23,10711.2,D
8/23/2018,11829,7,2914.7657,2871.184,G
8/24/2018,11830,1,4921.033,4847.44,G
8/24/2018,11831,1,32376.61173,30497.936,G
8/24/2018,11832,1,10224.39241,9643.648,D
8/24/2018,11833,4,11352.44459,11182.672,G
8/24/2018,11834,4,11360.01541,10714.768,D
8/28/2018,11835,1,32175.985,30308.96,G
8/28/2018,11836,1,15311.98345,14442.272,D
8/28/2018,11837,1,7192.279,7084.72,G
8/28/2018,11838,2,11356.23,10711.2,D
8/28/2018,11839,5,7960.71723,7841.664,G
8/28/2018,11840,5,9467.31041,8929.568,D
8/29/2018,11841,2,15141.64,14915.2,G
8/29/2018,11842,2,11397.86951,11227.424,G
8/29/2018,11843,3,7570.82,7140.8,D
8/29/2018,11844,3,11356.23,11186.4,G
8/30/2018,11845,1,11356.23,10711.2,D
8/30/2018,11846,1,11356.23,10711.2,D
8/31/2018,11847,1,32175.985,30308.96,G
8/31/2018,11848,1,13778.8924,13572.832,G
8/31/2018,11849,2,11871.04576,11196.784,D
8/31/2018,11850,2,11360.01541,10714.768,D
8/31/2018,11851,4,11356.23,11186.4,G
8/31/2018,11852,4,9842.066,9283.04,D
8/31/2018,11853,5,7347.48081,7237.6,G
8/31/2018,11854,6,11734.771,11559.28,G
9/1/2018,11855,1,7408.04737,6987.28,D
9/3/2018,11856,1,4557.63364,4489.472,G
9/3/2018,11857,1,13248.935,12496.4,D
9/3/2018,11858,2,17034.345,16066.8,D
9/4/2018,11859,1,32183.55582,30316.08,G
9/4/2018,11860,2,10440.16078,10284.048,G
9/4/2018,11861,2,12124.66823,11943.344,G
9/5/2018,11862,1,11325.94672,10682.64,D
9/6/2018,11863,1,13245.14959,13047.072,G
9/6/2018,11864,2,15168.13787,13586.592,D
9/6/2018,11865,4,13241.36418,12489.264,D
9/6/2018,11866,4,11348.65918,11178.976,G
9/7/2018,11867,1,32175.985,30308.96,G
9/7/2018,11868,1,10981.47441,10357.728,D
9/7/2018,11869,1,4909.67677,4630.816,D
9/7/2018,11870,1,4500.85249,4433.536,G
9/7/2018,11871,5,11390.29869,9633.616,D
9/7/2018,11872,5,9463.525,9322,G
9/10/2018,11873,1,13252.72041,12499.968,D
9/10/2018,11874,1,13226.22254,13028.432,G
9/10/2018,11875,2,11742.34182,11566.736,G
9/10/2018,11876,2,11730.98559,11555.552,G
9/11/2018,11877,1,32172.19959,30305.392,G
9/11/2018,11878,2,17057.05746,15778.224,D
9/11/2018,11879,4,9081.19859,8565.392,D
9/11/2018,11880,4,11356.23,11186.4,G
9/12/2018,11881,1,7540.53672,7112.24,D
9/12/2018,11882,1,10606.71882,10004.256,D
9/12/2018,11883,1,7570.82,7457.6,G
9/13/2018,11884,2,9463.525,8926,D
9/13/2018,11885,2,12113.312,11425.28,D
9/14/2018,11886,1,9444.59795,9303.376,G
9/14/2018,11887,1,31240.98873,29428.208,G
9/14/2018,11888,1,9535.44779,8993.84,D
9/14/2018,11889,4,11405.44033,10757.616,D
9/14/2018,11890,4,9463.525,9322,G
9/14/2018,11891,5,9452.16877,8915.296,D
9/14/2018,11892,5,10224.39241,10071.488,G
9/17/2018,11893,1,11356.23,11186.4,G
9/17/2018,11894,1,11356.23,10711.2,D
9/17/2018,11895,2,7570.82,7457.6,G
9/17/2018,11896,2,11352.44459,11182.672,G
9/17/2018,11897,3,11356.23,10711.2,D
9/17/2018,11898,3,11356.23,11186.4,G
9/17/2018,11899,7,2649.787,2610.16,G
9/17/2018,11900,7,1514.164,1428.16,D
9/18/2018,11901,1,32172.19959,30305.392,G
9/18/2018,11902,2,7574.60541,7144.368,D
9/18/2018,11903,2,15141.64,14281.6,D
9/18/2018,11904,8,11382.72787,11212.512,G
9/19/2018,11905,1,11352.44459,10707.632,D
9/19/2018,11906,1,7555.67836,7126.528,D
9/19/2018,11907,4,13248.935,12496.4,D
9/19/2018,11908,4,9459.73959,9318.272,G
9/20/2018,11909,1,11356.23,11186.4,G
9/20/2018,11910,5,5750.03779,5423.44,D
9/20/2018,11911,5,9387.8168,9247.424,G
9/20/2018,11912,6,11356.23,11186.4,G
9/21/2018,11913,1,11356.23,10711.2,D
9/21/2018,11914,1,29526.198,27812.928,G
9/21/2018,11915,1,4163.951,4101.68,G
9/21/2018,11916,2,11356.23,11186.4,G
9/21/2018,11917,2,15141.64,14281.6,D
9/24/2018,11918,1,9842.066,9694.88,G
9/24/2018,11919,1,13498.77206,12732.048,D
9/24/2018,11920,2,16216.69644,15974.176,G
9/24/2018,11921,4,11352.44459,10707.632,D
9/24/2018,11922,4,9463.525,9322,G
9/25/2018,11923,1,30283.28,28526.08,G
9/25/2018,11924,1,7567.03459,7137.232,D
9/25/2018,11925,2,16216.69644,15679.44,G
9/26/2018,11926,1,7949.361,7497.84,D
9/26/2018,11927,2,8441.4643,8315.232,G
9/26/2018,11928,2,1938.12992,1909.136,G
9/26/2018,11929,2,8327.902,7854.88,D
9/26/2018,11930,2,12874.17941,12142.928,D
9/26/2018,11931,5,7585.96164,7155.072,D
9/26/2018,11932,5,8740.51169,8609.792,G
9/27/2018,11933,1,11216.16983,10579.088,D
9/27/2018,11934,1,768.43823,756.944,G
9/28/2018,11935,1,32175.985,30308.96,G
9/28/2018,11936,1,5678.115,5355.6,D
9/28/2018,11937,1,11356.23,11186.4,G
9/28/2018,11938,2,9463.525,8926,D
9/28/2018,11939,4,15141.64,14281.6,D
9/28/2018,11940,4,128.70394,121.392,D
9/28/2018,11941,4,8343.04364,8218.272,G
10/1/2018,11942,1,9781.49944,9635.216,G
10/1/2018,11943,1,15141.64,14915.2,G
10/1/2018,11944,1,13237.57877,12485.696,D
10/2/2018,11945,1,30287.06541,28529.648,G
10/2/2018,11946,2,11587.14001,10928.992,D
10/2/2018,11947,3,13260.29123,12507.104,D
10/2/2018,11948,4,9463.525,8926,D
10/2/2018,11949,4,9463.525,9322,G
10/3/2018,11950,1,9463.525,8926,D
10/3/2018,11951,1,16670.94564,16118.64,G
10/3/2018,11952,1,8327.902,7854.88,D
10/3/2018,11953,5,7476.18475,7051.552,D
10/3/2018,11954,5,11519.00263,11346.736,G
10/5/2018,11955,1,8308.97495,8184.736,G
10/5/2018,11956,1,10235.74864,9654.352,D
10/5/2018,11957,1,30381.70066,28618.8,G
10/5/2018,11958,2,8327.902,8203.36,G
10/5/2018,11959,2,13627.476,13423.68,G
10/5/2018,11960,2,9399.17303,8865.296,D
10/5/2018,11961,2,7567.03459,7137.232,D
10/8/2018,11962,1,7578.39082,7465.056,G
10/8/2018,11963,1,10599.148,10440.64,G
10/8/2018,11964,1,9463.525,8926,D
10/9/2018,11965,1,30283.28,28526.08,G
10/9/2018,11966,3,7570.82,7457.6,G
10/9/2018,11967,4,9501.3791,8961.712,D
10/9/2018,11968,4,9694.43501,9549.456,G
10/9/2018,11969,5,7544.32213,7431.488,G
10/9/2018,11970,6,7570.82,7140.8,D
10/9/2018,11971,7,2653.57241,2613.888,G
10/10/2018,11972,1,8233.26675,7765.632,D
10/10/2018,11973,1,8710.22841,8215.488,D
10/10/2018,11974,1,8706.443,8576.24,G
10/10/2018,11975,2,8706.443,8211.92,D
10/10/2018,11976,2,11378.94246,11208.784,G
10/10/2018,11977,2,12113.312,11425.28,D
10/12/2018,11978,1,24605.165,23790,G
10/12/2018,11979,1,10977.689,10813.52,G
10/12/2018,11980,1,9463.525,8926,D
10/12/2018,11981,2,11212.38442,10575.52,D
10/12/2018,11982,2,9652.7955,9508.448,G
10/12/2018,11983,4,11356.23,10711.2,D
10/12/2018,11984,4,9463.525,9325.2,G
10/15/2018,11985,1,7994.78592,7875.216,G
10/15/2018,11986,1,10531.01062,9932.848,D
10/16/2018,11987,1,28772.90141,27103.344,G
10/16/2018,11988,2,13252.72041,12499.968,D
10/16/2018,11989,5,8683.73054,8553.872,G
10/16/2018,11990,5,9849.63682,9290.176,D
10/17/2018,11991,1,9842.066,9694.88,G
10/17/2018,11992,1,10602.93341,10000.688,D
10/17/2018,11993,1,9088.76941,8572.528,D
10/17/2018,11994,2,11594.71083,11421.312,G
10/17/2018,11995,2,7941.79018,7823.04,G
10/17/2018,11996,4,12113.312,11425.28,D
10/17/2018,11997,4,9463.525,9322,G
10/19/2018,11998,1,9084.984,8949.12,G
10/19/2018,11999,1,8399.82479,7922.72,D
10/19/2018,12000,1,28882.6783,27206.752,G
10/19/2018,12001,2,11360.01541,10714.768,D
10/19/2018,12002,2,11363.80082,10718.336,D
10/22/2018,12003,1,11356.23,11186.4,G
10/22/2018,12004,1,9459.73959,8922.432,D
10/22/2018,12005,1,1888.91959,1860.672,G
10/22/2018,12006,4,9459.73959,8922.432,D
10/22/2018,12007,4,9463.525,9322,G
10/23/2018,12008,1,28867.53666,27192.496,G
10/23/2018,12009,1,11356.23,10711.2,D
10/23/2018,12010,1,8710.22841,8215.488,D
10/23/2018,12011,2,9596.01435,9452.528,G
10/23/2018,12012,2,13252.72041,13054.528,G
10/23/2018,12013,5,9463.525,9322,G
10/23/2018,12014,5,6438.98241,6073.248,D
10/24/2018,12015,2,13256.50582,12503.536,D
10/24/2018,12016,2,11401.65492,10754.048,D
10/25/2018,12017,1,10599.148,10440.64,G
10/25/2018,12018,4,10504.51275,10347.44,G
10/25/2018,12019,4,9452.16877,8915.296,D
10/25/2018,12020,6,11367.58623,11197.584,G
10/26/2018,12021,1,4163.951,3987.568,G
10/26/2018,12022,1,11356.23,10711.2,D
10/26/2018,12023,1,23469.542,20894.496,G
10/26/2018,12024,2,7570.82,7140.8,D
10/26/2018,12025,2,8706.443,8211.92,D
10/26/2018,12026,2,9084.984,8949.12,G
10/26/2018,12027,2,7570.82,7457.6,G
10/26/2018,12028,3,9459.73959,9318.272,G
10/26/2018,12029,3,15141.64,14281.6,D
10/26/2018,12030,5,7570.82,7457.6,G
10/26/2018,12031,5,5299.574,4998.56,D
10/29/2018,12032,1,8706.443,8041.536,G
10/29/2018,12033,1,8399.82479,7758.336,G
10/29/2018,12034,1,13631.26141,12857.008,D
10/29/2018,12035,7,2290.17305,2115.296,G
10/30/2018,12036,1,25744.57341,23484.672,G
10/30/2018,12037,2,13256.50582,12615.6,D
10/31/2018,12038,1,11356.23,10807.2,D
10/31/2018,12039,1,9463.525,8773.2,G
10/31/2018,12040,1,7570.82,7204.8,D
10/31/2018,12041,4,12113.312,11527.68,D
10/31/2018,12042,4,11397.86951,10578,G
11/1/2018,12043,2,15141.64,14409.6,D
11/1/2018,12044,2,12109.52659,10932.896,G
11/1/2018,12045,2,10659.71456,9623.968,G
11/1/2018,12046,8,7597.31787,7230.016,D
11/1/2018,12047,8,11303.23426,10204.96,G
11/2/2018,12048,1,30283.28,26466.56,G
11/2/2018,12049,5,6435.197,6069.68,D
11/2/2018,12050,5,9842.066,8942.336,G
11/5/2018,12051,1,10602.93341,9574.048,G
11/5/2018,12052,1,8331.68741,7523.2,G
11/5/2018,12053,1,13245.14959,12604.8,D
11/5/2018,12054,1,8710.22841,8289.12,D
11/6/2018,12055,1,30404.41312,26148.32,G
11/6/2018,12056,2,11356.23,10807.2,D
11/7/2018,12057,1,2653.57241,2377.456,G
11/7/2018,12058,1,8324.11659,7921.68,D
11/7/2018,12059,1,12491.853,11887.92,D
11/7/2018,12060,2,9444.59795,8988,D
11/7/2018,12061,2,11356.23,10807.2,D
11/7/2018,12062,4,9459.73959,9002.4,D
11/7/2018,12063,4,7567.03459,6779.648,G
11/8/2018,12064,1,12011.10593,10865.36,G
11/8/2018,12065,2,11360.01541,10276.384,G
11/8/2018,12066,2,11363.80082,10279.792,G
11/9/2018,12067,1,15910.07823,14128.128,G
11/9/2018,12068,1,3785.41,3414.24,G
11/9/2018,12069,1,6056.656,5763.84,D
11/9/2018,12070,3,12332.86578,11736.624,D
11/9/2018,12071,4,9497.59369,9038.416,D
11/9/2018,12072,4,11356.23,10242.72,G
11/9/2018,12073,5,6469.26569,6156.496,D
11/9/2018,12074,5,8316.54577,7501.088,G
11/12/2018,12075,1,2271.246,2054.784,G
11/12/2018,12076,1,9084.984,8219.136,G
11/12/2018,12077,1,13494.98665,12842.56,D
11/12/2018,12078,2,15898.722,14841.12,D
11/13/2018,12079,1,29900.95359,25920.096,G
11/13/2018,12080,1,5674.32959,5400,D
11/14/2018,12081,1,11356.23,10807.2,D
11/14/2018,12082,1,9459.73959,8467.808,G
11/15/2018,12083,2,12488.06759,11397.12,G
11/15/2018,12084,2,12249.58676,11179.472,G
11/15/2018,12085,4,15141.64,14409.6,D
11/15/2018,12086,4,11356.23,10364.16,G
11/15/2018,12087,5,5681.90041,4900.624,D
11/15/2018,12088,5,9463.525,8636.8,G
11/16/2018,12089,1,32251.6932,28846.672,G
11/16/2018,12090,1,9096.34023,8450.864,G
11/16/2018,12091,2,11356.23,9996,D
11/16/2018,12092,2,11356.23,9996,D
11/16/2018,12093,7,1116.69595,982.944,D
11/16/2018,12094,7,2252.31895,2092.512,G
11/17/2018,12095,1,5598.62139,4922.352,D
11/19/2018,12096,1,11356.23,9984.48,D
11/19/2018,12097,1,11356.23,10435.2,D
11/20/2018,12098,2,13248.935,11736.48,D
11/20/2018,12099,2,9463.525,8383.2,D
11/21/2018,12100,1,5276.86154,4709.936,D
11/21/2018,12101,1,6079.36846,5426.224,D
11/21/2018,12102,1,3221.38391,3000.832,G
11/21/2018,12103,1,30290.85082,27168.384,G
11/21/2018,12104,2,9486.23746,8836.768,G
11/21/2018,12105,2,12476.71136,11622.496,G
11/21/2018,12106,4,9497.59369,8477.216,D
11/21/2018,12107,4,11356.23,10578.72,G
11/21/2018,12108,5,8327.902,7757.728,G
11/21/2018,12109,5,8316.54577,7423.056,D
11/23/2018,12110,1,22826.0223,20665.056,G
11/23/2018,12111,1,3789.19541,3483.328,G
11/23/2018,12112,1,9467.31041,8370.544,D
11/26/2018,12113,1,9467.31041,8671.872,G
11/26/2018,12114,1,13248.935,11691.68,D
11/26/2018,12115,2,15152.99623,13371.936,D
11/27/2018,12116,1,21962.94882,19050.048,G
11/27/2018,12117,3,9463.525,8340.4,G
11/27/2018,12118,3,15141.64,13068.16,D
11/27/2018,12119,4,8702.65759,7669.824,G
11/27/2018,12120,4,15152.99623,12930.64,D
11/28/2018,12121,1,9031.98826,7913.504,G
11/28/2018,12122,1,8706.443,7508.304,D
11/28/2018,12123,1,7192.279,6202.512,D
11/28/2018,12124,2,9444.59795,8275.04,G
11/28/2018,12125,2,9421.88549,8255.12,G
11/29/2018,12126,2,9463.525,8225.2,D
11/29/2018,12127,2,13248.935,11515.28,D
11/30/2018,12128,1,32175.985,27654.24,G
11/30/2018,12129,1,8706.443,7784.304,G
11/30/2018,12130,1,10220.607,8898.336,D
11/30/2018,12131,4,11356.23,9887.04,D
11/30/2018,12132,4,9463.525,8461.2,G
11/30/2018,12133,5,9270.46909,8071.12,D
11/30/2018,12134,5,9349.9627,8359.664,G
11/30/2018,12135,6,18147.25554,15972.064,G
12/3/2018,12136,1,12113.312,10675.2,D
12/3/2018,12137,1,13294.35992,11716.032,D
12/4/2018,12138,1,11360.01541,10246.144,G
12/4/2018,12139,1,30283.28,26265.6,G
12/5/2018,12140,1,9842.066,8666.944,D
12/5/2018,12141,1,9455.95418,8326.944,D
12/5/2018,12142,1,9868.56387,8882.16,G
12/5/2018,12143,2,14017.37323,12616.256,G
12/5/2018,12144,2,9455.95418,8510.8,G
12/5/2018,12145,4,9463.525,8333.6,D
12/5/2018,12146,4,9463.525,8517.6,G
12/6/2018,12147,2,9463.525,8202.4,D
12/6/2018,12148,2,11356.23,9842.88,D
12/7/2018,12149,1,11356.23,10135.68,G
12/7/2018,12150,1,7949.361,6989.808,D
12/7/2018,12151,1,32175.985,27603.92,G
12/10/2018,12152,1,13248.935,11785.2,D
12/10/2018,12153,1,13419.27845,12105.2,G
12/10/2018,12154,2,12491.853,11111.76,D
12/10/2018,12155,3,13214.86631,11754.896,D
12/10/2018,12156,4,11382.72787,10125.168,D
12/10/2018,12157,4,7578.39082,6836.256,G
12/10/2018,12158,5,7199.84982,6404.416,D
12/10/2018,12159,5,10599.148,9561.216,G
12/10/2018,12160,7,2460.5165,2219.568,G
12/11/2018,12161,1,9463.525,8494,D
12/11/2018,12162,1,22716.24541,20054.864,G
12/11/2018,12163,1,9853.42223,8836.448,G
12/12/2018,12164,1,14009.80241,12763.424,G
12/12/2018,12165,1,8736.72628,7959.472,G
12/12/2018,12166,1,11356.23,10311.84,D
12/12/2018,12167,2,9327.25024,8497.44,G
12/13/2018,12168,4,7570.82,6916.48,G
12/13/2018,12169,4,12117.09741,10922.32,D
12/14/2018,12170,1,23473.32741,21437.6,G
12/14/2018,12171,1,6813.738,6199.2,D
12/14/2018,12172,1,6056.656,5615.872,G
12/14/2018,12173,2,11360.01541,10335.44,D
12/14/2018,12174,2,12113.312,11020.8,D
12/14/2018,12175,5,11356.23,10529.76,G
12/14/2018,12176,5,7570.82,6888,D
12/17/2018,12177,1,7949.361,7393.344,G
12/17/2018,12178,1,14059.01274,12631.152,D
12/18/2018,12179,1,9084.984,8257.152,D
12/18/2018,12180,1,1135.623,1032.144,D
12/18/2018,12181,1,32175.985,28908.16,G
12/18/2018,12182,2,13248.935,12362,G
12/18/2018,12183,2,11356.23,10596,G
12/18/2018,12184,2,13248.935,12041.68,D
12/18/2018,12185,4,9463.525,8601.2,D
12/18/2018,12186,4,7570.82,7064,G
12/18/2018,12187,8,11322.16131,10564.208,G
12/21/2018,12188,1,9084.984,8232.576,G
12/21/2018,12189,1,21304.28748,20021.28,G
12/21/2018,12190,1,11356.23,10413.6,D
12/24/2018,12191,1,8331.68741,7627.424,D
12/24/2018,12192,1,5678.115,5386.8,G
12/24/2018,12193,2,12590.27366,11526.064,D
12/24/2018,12194,2,12113.312,11089.408,D
12/25/2018,12195,1,9429.45631,8579.792,D
12/25/2018,12196,1,28413.28746,25681.328,G
12/25/2018,12197,2,11386.51328,10685.872,G
12/25/2018,12198,2,10129.75716,9506.432,G
12/25/2018,12199,4,13248.935,12055.12,D
12/25/2018,12200,4,9467.31041,8884.752,G
12/25/2018,12201,5,6635.82373,6037.888,D
12/25/2018,12202,5,9387.8168,8810.144,G
12/27/2018,12203,1,3028.328,3409.472,G
12/27/2018,12204,1,9463.525,8527.2,D
12/27/2018,12205,1,7570.82,7002.24,G
12/27/2018,12206,7,1892.705,1750.56,G
12/28/2018,12207,1,25089.69748,23135.44,G
12/28/2018,12208,1,7585.96164,6895.04,D
12/28/2018,12209,1,7601.10328,7115.072,G
12/28/2018,12210,2,10504.51275,9547.792,D
12/31/2018,12211,1,177.91427,168.4,G
12/31/2018,12212,1,9081.19859,8299.392,D
12/31/2018,12213,1,7377.76409,6742.608,D
12/31/2018,12214,1,7582.17623,7176.176,G
1/1/2019,12215,1,30404.41312,27766.288,G
1/1/2019,12216,3,13256.50582,12565.168,G
1/1/2019,12217,3,13252.72041,11969.504,D
1/1/2019,12218,4,9467.31041,8973.584,G
1/1/2019,12219,4,15141.64,13675.52,D
1/2/2019,12220,1,10599.148,9565.248,D
1/2/2019,12221,1,7570.82,7096.32,G
1/2/2019,12222,2,7555.67836,7082.128,G
1/2/2019,12223,2,13248.935,11956.56,D
1/2/2019,12224,2,11356.23,10248.48,D
1/2/2019,12225,2,10224.39241,9583.584,G
1/2/2019,12226,5,9842.066,9225.216,G
1/2/2019,12227,5,8789.72202,7932.32,D
1/4/2019,12228,1,28776.68682,25033.072,G
1/4/2019,12229,1,6624.4675,5734.128,D
1/4/2019,12230,1,7949.361,7190.4,G
1/4/2019,12231,1,7574.60541,6556.56,D
1/7/2019,12232,1,12518.35087,10724.208,D
1/7/2019,12233,1,13248.935,12024.88,G
1/7/2019,12234,2,2119.8296,1816.016,D
1/7/2019,12235,2,12980.17089,11119.84,D
1/7/2019,12236,4,11363.80082,9735.12,D
1/7/2019,12237,4,9467.31041,8592.64,G
1/8/2019,12238,1,30290.85082,26348.976,G
1/8/2019,12239,2,11640.13575,10528.32,G
1/8/2019,12240,2,12965.02925,11726.672,G
1/9/2019,12241,1,9819.35354,8260.944,D
1/9/2019,12242,5,9486.23746,8565.312,G
1/9/2019,12243,5,8706.443,7324.672,D
1/10/2019,12244,1,9467.31041,8460.992,G
1/10/2019,12245,6,13252.72041,11844.032,G
1/11/2019,12246,1,30283.28,26260.48,G
1/11/2019,12247,1,5678.115,4685.76,D
1/11/2019,12248,1,4182.87805,3772.048,G
1/11/2019,12249,1,7570.82,6247.68,D
1/11/2019,12250,2,13248.935,10933.44,D
1/11/2019,12251,2,11375.15705,9387.152,D
1/11/2019,12252,4,13248.935,10933.44,D
1/11/2019,12253,4,12870.394,11606.24,G
1/14/2019,12254,1,11356.23,9372.96,D
1/14/2019,12255,1,9463.525,8498.4,G
1/15/2019,12256,1,30287.06541,26148.544,G
1/15/2019,12257,1,11053.3972,9925.664,G
